,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
12,UCLXo7UDZvByw2ixzpQCufnA,uWYTaXWO2t0,Why tigers get coronavirus but your dog will be fine,2020-06-01T12:00:29Z,393940,11613,518,746,0,Vox,8550000
13,UCBi2mrWuNuyYy4gbM6fU18Q,NEWqRcy-6Wg,Dalai Lama speaks out on COVID-19,2020-05-29T01:41:56Z,325062,6903,250,1111,0,ABC News,9560000
14,UCarEovlrD9QY-fy-Z6apIDQ,2eiaJvIxpGg,Hasan And Kamala Harris Discuss COVID-19 And The Election | Patriot Act Digital Exclusive | Netflix,2020-05-28T15:00:02Z,317530,7913,734,1217,0,Patriot Act,1320000
15,UCG3ig8DBgfnZueZDDsacWZw,brc-JAC3pIo,Baseline&#39;s COVID-19 testing program: 5 steps to getting tested,2020-05-28T17:54:26Z,303239,936,34,0,0,Project Baseline,1550
16,UC6ZFN9Tx6xh-skXCuRHCDpQ,w2zmBwx0P0g,"Shields and Brooks on George Floyd, 100K coronavirus deaths",2020-05-29T23:08:29Z,296251,3614,280,0,0,PBS NewsHour,1980000
17,UCY2hu_NT5NDbBU-HGxgqMuA,7Q1G08gyIbE,Salud o comida: la falta de alimentos para 2021 por el covid de la que avisan FAO y Banco Mundial,2020-06-01T20:30:09Z,294267,7053,347,851,0,El Confidencial,189000
18,UCknLrEdhRCp1aegoMqRaCZg,FhxaNRTaA3g,How likely are coronavirus transmissions during flights? | COVID-19 Special,2020-06-01T17:00:13Z,228526,1267,128,330,0,DW News,1640000
19,UCZFMm1mMw0F81Z37aaEzTUA,XUdiTWfhvrc,"Prime Time: Ravish Kumar On Difference In COVID-19 Recovery Rates In States | May 28, 2020",2020-05-28T17:15:00Z,217859,9674,363,946,0,NDTV,8310000
20,UCG-iSMVtWbbwDDXgXXypARQ,_IrYyhufDwI,Coronavirus Pandemic Update 78: Mask Controversy; Vaccine Update for COVID-19,2020-06-01T18:00:32Z,171729,3721,126,816,0,MedCram - Medical Lectures Explained CLEARLY,804000
21,UCNye-wNBqNL5ZzHSJj3l8Bg,6Um1ApZ2ULg,Can Bangladesh deal with mountains of COVID-19 medical waste?,2020-06-02T08:47:23Z,173783,3535,121,370,0,Al Jazeera English,5640000
22,UC07-dOwgza1IguKA86jqxNA,DYkIKU_PcBc,WHO teams up with Minions and Gru to show how people can stay safe from COVID-19,2020-05-27T16:00:11Z,166993,1521,138,87,0,World Health Organization (WHO),607000
23,UCIALMKvObZNtJ6AmdCLP7Lg,rReOtmupF3g,"Russian Covid-19 Drug Clinically Proven to Work, RDIF CEO Says",2020-06-01T19:18:46Z,161403,1626,94,431,0,Bloomberg Markets and Finance,769000
24,UC1a4RqaEpMsHja5dSlUE1mg,iv4mrCE6Tgg,Recognizing the symptoms of COVID-19,2020-05-27T09:33:17Z,155195,789,92,301,0,Medmastery,77700
25,UCiMg06DjcUk5FRiM3g5sqoQ,ML3n1c0FHDI,Prevent COVID-19: Wear a Cloth Face Covering,2020-05-29T15:50:28Z,147787,552,148,0,0,Centers for Disease Control and Prevention (CDC),473000
26,UCZYTClx2T1of7BRZ86-8fow,UvKHlljB4VU,"Kids, Kawasaki Disease, and COVID-19: What Parents Should Know",2020-06-01T21:53:51Z,126128,6108,63,349,0,SciShow,6350000
27,UCTrQ7HXWRRxr7OsOtodr2_w,J_y_i8tvkb4,How long the Coronavirus pandemic will last,2020-05-28T16:53:55Z,126617,1563,179,1095,0,Channel 4 News,1410000
28,UCZYTClx2T1of7BRZ86-8fow,DcdZQHD4MJE,How to Make a COVID-19 Vaccine,2020-05-27T21:00:05Z,120488,5337,156,651,0,SciShow,6350000
29,UCG-iSMVtWbbwDDXgXXypARQ,NSRK41UbTEU,Coronavirus Pandemic Update 76: Antibody Testing False Positives in COVID-19,2020-05-28T16:58:59Z,114755,3474,68,592,0,MedCram - Medical Lectures Explained CLEARLY,804000
30,UCG-iSMVtWbbwDDXgXXypARQ,LXtY_3A0WN8,Coronavirus Pandemic Update 77: Remdesivir Update; COVID-19 in Mexico,2020-05-31T18:57:54Z,99539,3693,55,660,0,MedCram - Medical Lectures Explained CLEARLY,804000
31,UCknLrEdhRCp1aegoMqRaCZg,WVvziN_g-bw,Will the coronavirus crisis reshape globalisation and the economic system? | COVID-19 Special,2020-05-27T15:26:34Z,88306,1105,65,311,0,DW News,1640000
32,UCHpw8xwDNhU9gdohEcJu4aA,HFHBPvMRvX4,Why US anti-vaxxers will refuse the coronavirus vaccine,2020-05-29T11:46:31Z,86140,854,538,1504,0,The Guardian,1390000
33,UC_Lnb8ZHqqgLbp-7hltuT9w,zezoO6xp2uk,How Is Indonesia Battling Covid-19? | Insight | Full Episode,2020-05-27T12:00:33Z,84723,824,52,952,0,CNA Insider,422000
34,UCG0JobEI68HpE43yiQ0dyUA,jh9x6970ZcY,New Symptoms of COVID-19,2020-05-27T19:19:42Z,84432,409,28,105,0,Denver Health,3890
35,UC4p6bEngiRCN7TyTxZVJ3OQ,3MH-3ICY-N4,"Coronavirus Q&amp;A With Anthony Fauci, MD - June 2, 2020",2020-06-02T22:16:33Z,75993,795,220,242,0,JAMA Network,56100
36,UCtnYSEGViOnb7k8ezUaWUww,vi4j1I_ix_c,Prof. Michael Levitt | Direct | COVID-19: Choices and Consequences,2020-06-02T07:30:45Z,76000,1329,53,402,0,John Anderson,68000
37,UCG-iSMVtWbbwDDXgXXypARQ,MPNDTYvV0vE,"Live COVID-19 Question / Answer with Dr. Seheult - May 31, 2020",2020-06-01T01:54:35Z,70720,2436,41,437,0,MedCram - Medical Lectures Explained CLEARLY,804000
38,UCYAvRxM0ShTDUxkDpDPMPQQ,qR9s7oGMuNE,COVID-19 y ninos: como actuar,2020-06-01T12:54:59Z,71512,441,55,12,0,CANAL ENFERMERO - Consejo General Enfermería,44300
39,UCAuUUnT6oDeKwE6v1NGQxug,dx1HM5ZSs-Y,A COVID-19 &quot;exit&quot; strategy to end lockdown and reopen the economy | Uri Alon,2020-05-28T18:07:50Z,67331,1236,126,301,0,TED,17700000
40,UCcyq283he07B7_KUX07mmtA,BZsJ4QcoIko,"Risk Ranking Of Everyday Activities For COVID-19, According To An Infectious-Disease Expert",2020-05-31T15:00:05Z,68159,1219,152,172,0,Business Insider,3270000
41,UCFCEuCsyWP0YkP3CZ3Mr01Q,9g39a4pereI,The COVID-19 Stock Market Rally - Why It Doesn&#39;t Mean We&#39;re Out of a Recession,2020-05-29T16:00:08Z,58125,3017,53,380,0,The Plain Bagel,218000
42,UCdbMxSVAgPENqhYVeYkAA2w,2j548CULoT8,Dr  Vivek Jain Discusses Important PSM Questions for Coronavirus and COVID 19,2020-06-01T10:26:07Z,40399,2493,24,77,0,PrepLadder,147000
43,UC1a4RqaEpMsHja5dSlUE1mg,RHIvHGcx_uw,Tracking disease progression of COVID-19,2020-05-27T09:40:35Z,34280,221,18,5,0,Medmastery,77700
44,UCOaegTYfii7Gl9ytqZa8i_Q,cUAQvt91jZQ,How Long Are You Contagious with COVID-19? | UC San Diego Health,2020-05-28T17:15:01Z,32739,191,11,0,0,UC San Diego Health,79300
45,UC07-dOwgza1IguKA86jqxNA,OFGiy6t7k5E,Breastfeeding during COVID-19,2020-05-29T11:53:32Z,25696,387,87,39,0,World Health Organization (WHO),607000
46,UCHOgtQ7wm3e_fdPPZnkkzYA,gvLA--hGU70,COVID-19: How to wear a non-medical mask or face covering properly,2020-06-02T19:50:44Z,24461,0,0,6,0,Healthy Canadians,6980
47,UCOWW3FeoxX2qrUolo4KD_Dg,rYf4tLCo8TM,TBR - sananemuue`ng!!  harley davidson rwmtawbricchaakhengin!! FIGHT COVID 19  thawpraeths (EP32),2020-05-31T13:05:58Z,21697,468,9,27,0,Three Brothers Channel,35000
48,UCATNzbTbfeoMhNonZGZmrhA,r4i4avKYOrw,5 Tips Kids Need to Know about Covid-19,2020-05-27T18:02:40Z,18218,110,9,7,0,Johns Hopkins Medicine,192000
49,UCXFFcYoTl244oguj2NAisiw,DNpEGnGuLqY,Coronavirus deaths and diabetes statistics explained | Diabetes UK,2020-05-27T13:01:48Z,9406,122,4,24,0,Diabetes UK,34900
