,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
10,UCeY0bbntWzzVIaj2z3QigXg,ZQeWJ7mDmPE,"More Than 10,000 Dead In Italy From Coronavirus As Global Cases Top 600,000 | NBC Nightly News",2020-03-28T23:32:39Z,3397103,19593,2511,9291,0,NBC News,3690000
11,UCVTyTA7-g9nopHeHbeuvpRA,Ku5C9vpaG4k,Trump Wants to Reopen America as Coronavirus Pandemic Accelerates: A Closer Look,2020-03-26T01:22:02Z,3079338,70154,2525,13736,0,Late Night with Seth Meyers,3830000
12,UCVTyTA7-g9nopHeHbeuvpRA,7GBEXO-2480,"Trump Fights with Governors, Reporters Over Coronavirus Response: A Closer Look",2020-03-27T01:15:00Z,3040809,78553,1941,13232,0,Late Night with Seth Meyers,3830000
13,UC0L1suV8pVgO4pCAIBNGx5w,pEQcvcyzQGE,Whistleblowers silenced by China could have stopped global coronavirus spread | 60 Minutes Australia,2020-03-29T23:56:40Z,3045787,28121,4456,0,0,60 Minutes Australia,2340000
14,UCVTyTA7-g9nopHeHbeuvpRA,XlrYiJt9IlQ,Trump Brags About His Ratings During Coronavirus Pandemic: A Closer Look,2020-03-31T03:40:47Z,2787113,59505,1884,11202,0,Late Night with Seth Meyers,3830000
15,UCeY0bbntWzzVIaj2z3QigXg,LoZyLtNWG3Y,Watch Full Coronavirus Coverage - March 30 | NBC News Now,2020-03-31T05:29:13Z,2774180,12284,2527,353,0,NBC News,3690000
16,UChDKyKQ59fYz3JO2fl0Z6sg,QaREeIKtl1I,"Hospitals Overwhelmed As Coronavirus Cases Surpass 100,000 In US | TODAY",2020-03-28T16:26:17Z,2751330,14065,3375,11561,0,TODAY,2410000
17,UCgRBRE1DUP2w7HTH9j_L4OQ,0ts8X3HDtPE,Doctor Shares The Biggest Lie About COVID-19 | UK Data,2020-03-30T13:00:00Z,2387278,37893,3633,8915,0,Medlife Crisis,268000
18,UCWJhBqnyVdHAuxexgjghNFw,S-qo_HvnHE4,"Esplosione a Beirut, il porto completamente distrutto: migliaia di feriti e centinaia di morti",2020-03-30T08:37:47Z,1838182,12129,4011,0,0,Fanpage.it,2160000
19,UCknLrEdhRCp1aegoMqRaCZg,2uGbAfs2JUg,"Coronavirus update: 770,000 cases, 33,000 deaths | DW News",2020-03-30T12:08:18Z,1610680,7245,1132,2120,0,DW News,1640000
20,UCvJJ_dzjViJCoLf5uKUTwoA,zsgAn7iNJ6o,How The U.S. Fell Dangerously Behind In Coronavirus Testing,2020-03-28T15:06:48Z,1469722,12044,2768,6316,0,CNBC,1760000
21,UC8xEQrU6VhJU6pDZd-GkJWg,syXd7kgLSN8,COVID-19 Diagnostics: Performing a Nasopharyngeal and Oropharyngeal Swab,2020-03-28T11:00:32Z,1385813,7708,366,82,0,AMBOSS: Medical Knowledge Distilled,63700
22,UCuFFtHWoLl5fauMMD5Ww2jA,yr2GnZo2KiA,"COVID-19 patient &#39;would beg&#39; Canadians to obey top doctors, government",2020-03-28T23:19:48Z,1090681,11796,1075,3829,0,CBC News,2240000
23,UCsD-Qms-AkXDrsU962OicLw,INrWb-kl5NI,Why NYC Public Housing is Unprepared For Coronavirus | The New Yorker,2020-03-27T17:00:03Z,973263,8293,1159,4208,0,The New Yorker,488000
24,UCcyq283he07B7_KUX07mmtA,BkZI-IzwPnY,How COVID-19 Is Changing US Army Boot Camp,2020-03-30T13:28:58Z,906229,13136,323,1731,0,Business Insider,3270000
25,UCvJJ_dzjViJCoLf5uKUTwoA,4WFMt14dSoQ,Can Major U.S. Airlines Survive The Coronavirus Outbreak?,2020-03-25T20:39:33Z,877482,7402,402,1321,0,CNBC,1760000
26,UCBi2mrWuNuyYy4gbM6fU18Q,BWb8YqAVTgw,Dr. Fauci explains new coronavirus timeline through April l ABC News,2020-03-30T12:18:29Z,858130,8461,478,3114,0,ABC News,9560000
27,UCoxcjq-8xIDTYp3uz647V5A,k6nLfCbAzgo,The Coronavirus Curve - Numberphile,2020-03-25T12:50:28Z,824885,25566,371,1857,0,Numberphile,3410000
28,UCuFFtHWoLl5fauMMD5Ww2jA,wmK9Bt1xcnY,How Taiwan keeps kids safe at school amid COVID-19 (Marketplace),2020-03-28T00:00:21Z,823556,9975,278,1341,0,CBC News,2240000
29,UCvJJ_dzjViJCoLf5uKUTwoA,ShiwHR5OvtM,Tracking Dr. Anthony Fauci's Comments On Coronavirus,2020-03-26T20:37:58Z,791299,7294,1346,3745,0,CNBC,1760000
30,UCsD-Qms-AkXDrsU962OicLw,feN_YwsQg5A,How the Coronavirus Pandemic Compares to the Spanish Flu | The New Yorker,2020-03-25T16:10:01Z,662957,7253,349,1670,0,The New Yorker,488000
31,UCba3hpU7EFBSk817y9qZkiA,IsPazPj5hW0,Coronavirus: la bendicion del papa Francisco desde la Plaza San Pedro totalmente vacia,2020-03-27T18:01:38Z,656321,14946,1399,1168,0,LA NACION,518000
32,UCffgbZCo4l5awQn4BfuEHXA,t1lxq2OUy-U,PPE Donning and Doffing: CDC Sequence for COVID 19,2020-03-25T16:07:38Z,572911,2509,206,0,0,Hippo Education,10000
33,UCU9IN-TYhsQsDZXysVOOVKw,Osdpf55Y4Fg,COVID-19 together we will rise up [?],2020-03-28T21:00:04Z,568144,8731,125,683,0,Brigitte Wickens,15900
34,UCiTGKA9W0G0TL8Hm7Uf_u9A,_UOvPrPoY-s,"Understanding the Virus that Causes COVID-19, Animation",2020-03-27T20:58:32Z,566446,3771,230,404,0,Alila Medical Media,396000
35,UCG-iSMVtWbbwDDXgXXypARQ,A4eu-h_owaI,"Coronavirus Pandemic Update 44: Loss of Smell &amp; Conjunctivitis in COVID-19, Is Fever Helpful?",2020-03-26T09:00:29Z,523695,9958,197,1827,0,MedCram - Medical Lectures Explained CLEARLY,804000
36,UCwmFOfFuvRPI112vR5DNnrA,84vGICi0Gt0,Tracking COVID-19 and MORE!,2020-03-27T21:48:33Z,454730,20574,883,960,0,Vsauce3,3940000
37,UCE6NE2tnOAnuOfUBeyBakXg,-Wueph5-lqI,"What to do if you have symptoms of coronavirus COVID-19, or were exposed to someone who has COVID19.",2020-03-30T23:28:05Z,389068,5790,208,1113,0,Yourheartdoc,10600
38,UCG-iSMVtWbbwDDXgXXypARQ,EFRwnhfWXxo,Coronavirus Pandemic Update 46: Can Hot/Cold Therapy Boost Immunity? More on Hydroxychloroquine,2020-03-30T20:07:28Z,365895,8417,157,1517,0,MedCram - Medical Lectures Explained CLEARLY,804000
39,UC5PrMHpZCClbRylC0gQb6xg,4ymMuCtowLk,Coronavirus Rhapsody,2020-03-30T18:38:08Z,352613,5383,155,99,0,Phoenix Chamber Choir,6610
40,UCJigKBjNneO7p8xvHLrGRCg,MdOrosJUYhE,Symptoms of Coronavirus in Hindi |Coronavirus in hindi |Coronavirus Symptoms in Humans |Corona-Virus,2020-03-28T06:53:02Z,347562,3377,395,307,0,Medtalks,65900
41,UCG-iSMVtWbbwDDXgXXypARQ,G1zsE9_85i4,"Coronavirus Pandemic Update 45: Sharing Ventilators, More on Sleep, Immunity, &amp; COVID-19 Prevention",2020-03-27T18:38:24Z,333019,7015,144,1058,0,MedCram - Medical Lectures Explained CLEARLY,804000
42,UC1a4RqaEpMsHja5dSlUE1mg,JJpt6Bse0j8,COVID 10: Is COVID-19 an airborne disease? Will we all need to wear face-masks against SARS-CoV-2?,2020-03-27T15:26:26Z,317097,2990,132,691,0,Medmastery,77700
43,UC4p6bEngiRCN7TyTxZVJ3OQ,piCWFgwysu0,Sneezing and Coronavirus Disease 2019 (COVID-19),2020-03-28T12:39:15Z,259759,746,44,131,0,JAMA Network,56100
44,UC82hcTycgYSknf87reqGGKA,X5RFntL61Ws,Holy Rosary prayer for coronavirus pandemic,2020-03-26T00:35:10Z,239991,1963,175,221,0,ArchEdmonton,3550
45,UC346EX3v26ACsjLhe-HwHDg,MqICkkOaNKo,How It Works: Portable Coronavirus Testing,2020-03-27T23:41:13Z,212657,1037,61,262,0,Abbott,20100
46,UCoxcjq-8xIDTYp3uz647V5A,mTvKQYTV0Yw,Mathematics and Coronavirus - Numberphile,2020-03-31T14:25:01Z,209572,5010,163,385,0,Numberphile,3410000
47,UC4ZyUot7ROY6H1kV8_J__kQ,GMsL1Wc3-UU,COVID-19: Effects on Sense of Smell and Taste,2020-03-25T01:15:42Z,197480,1079,137,0,0,Mount Sinai Health System,71900
48,UC4p6bEngiRCN7TyTxZVJ3OQ,RscVhN2HX_8,Coronvirus (COVID-19) Update: What To Expect Into Summer and Fall 2020,2020-03-31T21:33:22Z,150820,1569,94,396,0,JAMA Network,56100
49,UCAuUUnT6oDeKwE6v1NGQxug,LfcKh-ZeY20,The quest for the coronavirus vaccine | Seth Berkley,2020-03-28T15:17:12Z,142225,2051,133,359,0,TED,17700000
