,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
13,UCupvZG-5ko_eiXAupbDfxWw,krPe-n5r9CE,Promising early results from coronavirus vaccine trial,2020-05-18T20:48:08Z,772170,5857,1123,4227,0,CNN,10400000
14,UCknLrEdhRCp1aegoMqRaCZg,IIj-HHAedqo,What will the coronavirus second wave look like? | COVID-19 Special,2020-05-13T18:00:06Z,767056,5472,510,1788,0,DW News,1640000
15,UCknLrEdhRCp1aegoMqRaCZg,jfv9zsKJquk,Autopsies reveal: Coronavirus is more than a lung infection | COVID-19 Special,2020-05-15T17:34:31Z,768205,7297,373,1432,0,DW News,1640000
16,UCeY0bbntWzzVIaj2z3QigXg,c5FHRElONJc,Live: Dr. Bright Testifies At House Hearing On Coronavirus Response | NBC News,2020-05-14T18:29:18Z,705004,5673,1719,1391,0,NBC News,3690000
17,UCsooa4yRKGN_zEE8iknghZA,D9tTi-CDjDU,What is a coronavirus? - Elizabeth Cox,2020-05-14T15:02:01Z,690013,20371,408,1334,0,TED-Ed,12100000
18,UC0L1suV8pVgO4pCAIBNGx5w,VFyKkopIbNY,Scientist says a coronavirus vaccine in just 12 months is &#39;fake news&#39; | 60 Minutes Australia,2020-05-17T12:00:14Z,682376,7324,1058,0,0,60 Minutes Australia,2340000
19,UCYpRDnhk5H8h16jpS84uqsA,cziuxZePCRk,Le coronavirus sort-il d'un laboratoire ? Ep. 1 : la these du virus artificiel,2020-05-17T09:00:24Z,623563,16576,1167,2921,0,Le Monde,877000
20,UCQ1GpKa15ulyoQuxz7H4rng,zh5vZoMaBzc,Cronicas del coronavirus | DW Documental,2020-05-17T18:00:19Z,575858,6222,489,656,0,DW Documental,2050000
21,UCPgLNge0xqQHWM5B5EFH9Cg,IzU9baR37bE,Donald Trump clashes with his top Covid-19 adviser Dr Anthony Fauci,2020-05-14T08:14:50Z,565734,2155,1000,0,0,The Telegraph,1340000
22,UCeY0bbntWzzVIaj2z3QigXg,nvN3SW0WO0s,FBI: China Is Targeting U.S. Coronavirus Research Through Cyberattacks | NBC Nightly News,2020-05-13T23:53:08Z,520644,4008,869,3547,0,NBC News,3690000
23,UCeY0bbntWzzVIaj2z3QigXg,mTdSh-em7_M,New York Governor Cuomo Holds Coronavirus Briefing | NBC News,2020-05-17T16:48:03Z,511389,3635,791,1527,0,NBC News,3690000
24,UChDKyKQ59fYz3JO2fl0Z6sg,CWRVXxTdgYs,"Dr. Joseph Fair Details His COVID-19 Battle: 'If It Can Take Me Down, It Can Take Anybody' | TODAY",2020-05-14T16:00:09Z,311453,3411,830,2741,0,TODAY,2410000
25,UCknLrEdhRCp1aegoMqRaCZg,v0paefho3rU,Record death toll in Brazil +++ US debates easing restrictions | Coronavirus Update,2020-05-13T17:08:03Z,256470,1767,141,458,0,DW News,1640000
26,UC16niRr50-MSBwiO3YDb3RA,r5LGYz81UR0,Coronavirus: Italy eases restrictions - 10 weeks after leading world into lockdown - BBC News,2020-05-18T22:23:07Z,245637,1892,128,692,0,BBC News,8150000
27,UCupvZG-5ko_eiXAupbDfxWw,oo9ka0DDnQk,Fareed Zakaria: The Covid-19 divide is a class divide,2020-05-17T16:10:51Z,239378,3860,602,2769,0,CNN,10400000
28,UC_Lnb8ZHqqgLbp-7hltuT9w,ltJV3IMP-Dg,COVID-19: How Did The US Get It So Wrong?,2020-05-13T15:53:10Z,235339,2698,206,1707,0,CNA Insider,422000
29,UCZaT_X_mc0BI-djXOlfhqWQ,oQZHFJXG66c,Inside Navajo Nation's Battle Against Coronavirus,2020-05-15T16:43:56Z,231893,4899,154,1126,0,VICE News,5600000
30,UCvJJ_dzjViJCoLf5uKUTwoA,VUvtuKUP-M0,"How Coronavirus Antibody, Genetic And Antigen Tests Work",2020-05-15T16:00:20Z,226281,2075,84,269,0,CNBC,1760000
31,UCeY0bbntWzzVIaj2z3QigXg,LyIFEGt2FoA,Watch Full Coronavirus Coverage - May 18 | NBC News Now (Live Stream),2020-05-19T05:37:32Z,215481,1287,245,35,0,NBC News,3690000
32,UCPgMAS8woHJ_o_OZdTR7kcQ,G-SPpA5ZM6o,Todd Chrisley's Coronavirus Story | Peacock Presents At-Home Variety Show feat. Seth MacFarlane,2020-05-13T23:00:03Z,215500,3914,114,246,0,Peacock,74300
33,UC16niRr50-MSBwiO3YDb3RA,YQIh_26HtUw,How badly hit is Mexico by coronavirus? - BBC News,2020-05-14T10:24:05Z,201183,1348,206,1001,0,BBC News,8150000
34,UCNye-wNBqNL5ZzHSJj3l8Bg,RdQbxdSUX30,China braces for second wave of COVID-19,2020-05-13T14:49:51Z,183635,701,91,313,0,Al Jazeera English,5640000
35,UCw3SYO_euO0TSPC_m_0Pzgw,xPYLOCwWuMw,Will there be a second round of coronavirus stimulus checks? Probably not soon,2020-05-15T03:05:03Z,166304,860,651,1356,0,Los Angeles Times,373000
36,UCPgLNge0xqQHWM5B5EFH9Cg,JsfqJ1TkgP0,Donald Trump says he takes hydroxychloroquine drug for Covid-19,2020-05-19T05:57:08Z,157148,1244,406,0,0,The Telegraph,1340000
37,UCoFX8yfaEwXNEu3HgLdfomQ,5qHTBlxfNes,How to take a combined throat and nose swab for COVID-19,2020-05-13T16:18:13Z,149645,234,43,47,0,Public Health England,8510
38,UCG-iSMVtWbbwDDXgXXypARQ,OtL0B1bqXak,"Coronavirus Pandemic Update 70: Glutathione Deficiency, Oxidative Stress, and COVID 19",2020-05-14T14:59:35Z,148314,4398,58,737,0,MedCram - Medical Lectures Explained CLEARLY,804000
39,UCrtd2wePvAl6RN_D-9jWVQQ,Rl2ySHFdOZs,"COVID-19 Insights: Blood Groups, Race And Severity of COVID-19",2020-05-13T01:50:47Z,143236,2194,112,715,0,Drbeen Medical Lectures,197000
40,UCN5s40m6YKxdfKQRJ6cEUYA,0oCi0iBe9iU,COVID-19 Proper Face Mask Usage PSA,2020-05-18T12:20:49Z,142595,8,10,5,0,scdhec,1170
41,UCG-iSMVtWbbwDDXgXXypARQ,UANgon3Umns,Coronavirus Pandemic Update 72: Dentists; Diabetes; Sensitivity of COVID-19 Antibody Tests,2020-05-18T18:08:26Z,136504,4423,65,1123,0,MedCram - Medical Lectures Explained CLEARLY,804000
42,UCG-iSMVtWbbwDDXgXXypARQ,WZq-K1wpur8,Coronavirus Pandemic Update 71: New Data on Adding Zinc to Hydroxychloroquine + Azithromycin,2020-05-15T16:38:56Z,137242,5208,78,1246,0,MedCram - Medical Lectures Explained CLEARLY,804000
43,UC18vz5hUUqxbGvym9ghtX_w,LhLmykUIRyQ,How Coronavirus is Starving The Nation Pt. 1 | Full Frontal on TBS,2020-05-14T06:00:11Z,133939,3102,73,286,0,Full Frontal with Samantha Bee,1000000
44,UC4SUWizzKc1tptprBkWjX2Q,N7vzPET34IA,Brazil's Covid-19 case numbers surpass Italy and Spain as Bolsonaro plays down  pandemic,2020-05-18T03:42:36Z,131294,927,80,515,0,South China Morning Post,1320000
45,UChq-dfxkE70MP8W205NnOiQ,knRq3a4qkP4,In the Eye of the COVID 19 Storm with Associate Professor Jamus Lim | ESSEC Conferences,2020-05-19T03:43:40Z,121074,0,0,69,0,ESSEC Business School,45900
46,UCTrQ7HXWRRxr7OsOtodr2_w,IqfW1t_gvRY,Inside a hospital coronavirus unit fighting to save sickest patients,2020-05-18T18:26:59Z,94529,795,51,280,0,Channel 4 News,1410000
47,UCNI0qOojpkhsUtaQ4_2NUhQ,Uk2m3KJbJBU,"COVID-19 (Coronavirus Disease 19) May Update- causes, symptoms, diagnosis, treatment, pathology",2020-05-13T21:00:08Z,89739,1493,76,97,0,Osmosis,1690000
48,UCZYTClx2T1of7BRZ86-8fow,AbQCeDZRKXs,3 Ways You Can Join the Citizen Scientists Fighting COVID-19,2020-05-14T00:38:25Z,85319,5099,111,338,0,SciShow,6350000
49,UCBi2mrWuNuyYy4gbM6fU18Q,0yTQvEN-5V4,US company sees promise in COVID-19 vaccine trial | WNT,2020-05-19T00:29:38Z,83750,1190,107,436,0,ABC News,9560000
