,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
15,UCo7a6riBFJ3tkeHjvkXPn1g,k_9DLnl1RBE,What does the coronavirus mean for China&#39;s economy? | CNBC Explains,2020-02-24T16:59:44Z,975115,10991,807,2104,0,CNBC International,864000
16,UC16niRr50-MSBwiO3YDb3RA,6w-prtDjm8s,World battles coronavirus outbreak - BBC News,2020-02-25T13:43:32Z,924825,6591,464,3243,0,BBC News,8150000
17,UCknLrEdhRCp1aegoMqRaCZg,CXAjUggad5c,Coronavirus cases surge in South Korea | DW News,2020-02-21T13:22:38Z,904158,6463,352,2745,0,DW News,1640000
18,UCuFFtHWoLl5fauMMD5Ww2jA,LRgGrR1pVxA,COVID-19: Officials fear global outbreak of coronavirus,2020-02-24T13:50:09Z,862698,7982,734,3687,0,CBC News,2240000
19,UChLtXXpo4Ge1ReTEboVvTDg,ORUpqmJYScc,Coronavirus outbreak: Clusters of COVID-19 suggest new phase for spread of illness,2020-02-24T03:46:41Z,748520,5158,414,2661,0,Global News,1950000
20,UCBi2mrWuNuyYy4gbM6fU18Q,nRnf-mHBrF8,Italy struggles to contain new coronavirus outbreak l ABC News,2020-02-24T14:59:19Z,613644,4102,292,2497,0,ABC News,9560000
21,UC16niRr50-MSBwiO3YDb3RA,_W1VyicDcls,Coronavirus: Largest study suggests elderly and sick are most at risk - BBC News,2020-02-19T10:20:50Z,561377,4419,443,1774,0,BBC News,8150000
22,UCoMdktPbSTixAyNGwb-UYkQ,lP9mHpAiQX0,Italian towns in COVID-19 lockdown,2020-02-23T20:34:23Z,539497,3556,154,1420,0,Sky News,2570000
23,UC4SUWizzKc1tptprBkWjX2Q,GaN3aGk8yRM,Coronavirus: Chinese woman starts dance battle with neighbours from her balcony,2020-02-20T16:00:16Z,445064,13311,291,1004,0,South China Morning Post,1320000
24,UCG-iSMVtWbbwDDXgXXypARQ,wFoj2L2LpNA,"Coronavirus Epidemic Update 24: Infections in Italy, Transmissibility, COVID-19 Symptoms",2020-02-24T16:02:11Z,420683,7334,242,1262,0,MedCram - Medical Lectures Explained CLEARLY,804000
25,UCG-iSMVtWbbwDDXgXXypARQ,UImSVhLLeGY,"Coronavirus Epidemic Update 25: Vaccine Developments, Italy&#39;s Response, and Mortality Rate Trends",2020-02-25T16:15:29Z,405445,6065,210,1424,0,MedCram - Medical Lectures Explained CLEARLY,804000
26,UCF9IOB2TExg3QIBupFtBDxg,02TwdiRUJTA,COVID-19 Sunday afternoon 23 Feb,2020-02-23T18:52:13Z,361199,15130,246,6873,0,Dr. John Campbell,722000
27,UCMSsLqxqvZsNXi0Z-VjN89A,-h_MWGPOyOE,Coronavirus Pandemic | COVID-19,2020-02-25T21:22:54Z,346574,14843,281,2872,0,Doctor Mike Hansen,375000
28,UC_Lnb8ZHqqgLbp-7hltuT9w,55ErDdtT2zs,COVID-19: Tracing The First Month Of The Novel Coronavirus | Insight | Full Episode,2020-02-19T12:00:01Z,323734,2398,242,955,0,CNA Insider,422000
29,UCG0JobEI68HpE43yiQ0dyUA,Pv1_bVSmclY,Coronavirus vs. Flu: Identifying the Symptoms,2020-02-25T20:57:26Z,317864,1143,251,389,0,Denver Health,3890
30,UCG-iSMVtWbbwDDXgXXypARQ,JGhwAGiAnJo,"Coronavirus Epidemic Update 23: Infections in Kids &amp; Pregnancy, South Korea, Spillover From Bats",2020-02-21T17:52:24Z,277917,5184,143,1186,0,MedCram - Medical Lectures Explained CLEARLY,804000
31,UC0InVdvqNyNzKBl1-TL348A,fBdEMIiGscE,How to prevent Coronavirus | Dr. Ratnamani | Apollo Hospitals,2020-02-22T13:26:50Z,272641,2399,166,0,0,Apollo Hospitals,118000
32,UCG-iSMVtWbbwDDXgXXypARQ,OqpHvK0XADY,"Coronavirus Epidemic Update 22: Spread Without Symptoms, Cruise Quarantine, Asymptomatic Testing",2020-02-20T17:10:56Z,267446,4076,109,717,0,MedCram - Medical Lectures Explained CLEARLY,804000
33,UCK7tptUDHh-RYDsdxO1-5QQ,vulXSaTaJyQ,How Doctors Stay Safe Battling Coronavirus | WSJ,2020-02-24T17:00:17Z,235502,3723,122,294,0,Wall Street Journal,2310000
34,UCNye-wNBqNL5ZzHSJj3l8Bg,-Bg-MyiFQf0,Coronavirus outbreak: Ethiopia steps up prevention measures,2020-02-22T12:02:47Z,157496,542,67,250,0,Al Jazeera English,5640000
35,UCmEzBOAFElfaHS1oQ11K3gg,5J6-N9_9yxA,Symptoms of COVID-19 coronavirus,2020-02-19T18:22:29Z,138742,0,0,0,0,Provincial Health Services Authority (PHSA),0
36,UCiMg06DjcUk5FRiM3g5sqoQ,nhPoJNQxKfw,"CDC Partner Update on COVID-19: Private Sector - Feb 21, 2020",2020-02-24T15:34:48Z,83416,483,77,115,0,Centers for Disease Control and Prevention (CDC),473000
37,UCYBFrepuFH0ontCCYzVx5zA,ZrnbufgDqjo,"What EMS and 911 need to know about COVID 19 - February 24, 2020",2020-02-24T20:55:20Z,26504,86,5,14,0,NHTSA's Office of EMS,579
38,UCS9AiYbXcet12NLoNPYu6BQ,wSiRfQpLy-I,Wuhan Today 06: Disinfection,2020-02-22T00:00:07Z,19165,138,7,6,0,Xu Zeyu,1540
39,UCmEzBOAFElfaHS1oQ11K3gg,O-KviLbtBq8,Transmission of the COVID-19 coronavirus,2020-02-19T18:24:12Z,12463,0,0,0,0,Provincial Health Services Authority (PHSA),0
40,UCH7IMDZi9G8pNR5fe2_yu0Q,kxtSayCvTNw,The sun is starting to win in Wuhan! (HD1080p),2020-02-21T11:34:53Z,4308,195,6,30,0,MrBangthamai,172000
41,UCnthgq9LfTprYd9eTOP32-g,Fiu8yfTxHXo,How Covid19 will affect you and your family,2020-02-25T01:28:22Z,3271,389,10,92,0,Laurel,8290
42,UCi3GAUcsZSHNnlrOuy6MWmQ,y7Ohax-5Qw8,La extension del coronavirus fuera de China hace temer una pandemia mundial,2020-02-25T23:37:53Z,1777,6,0,0,0,Los Tiempos Bolivia,26700
43,UCMURqOftVIR3lo_BDgUE2Aw,PLj_8gH-Xuw,Hidden bitter truth about corona virus wuhan china outbreak vlog real live footage leaked part 32,2020-02-22T20:20:45Z,1662,26,0,12,0,Issa's vLogs,0
44,UCfnP_igK3BPLst-QTmIh0Wg,FcE7YWdOZZg,Proteste legate de coronavirus in Ucraina,2020-02-21T11:30:21Z,1023,6,1,0,0,AGERPRES,24100
45,UCMiC5Mf5euRtQ27PXNg0xEQ,S8Nc1lw8rKI,"Wuhan LATEST update! On corona virus outbreak as of (Feb 25, 2020): unprecedented lockdown",2020-02-25T01:47:22Z,827,10,1,12,0,Dom's Atbp,1940
46,UCZ2fyjTWbcods8F4LJR6ONg,bffsPE3AWfM,"Coronavirus Quarantines Families in Wuhan, But Scripture Lessons Go On",2020-02-20T22:57:22Z,433,16,0,2,0,Jimbacsi,8220
47,UCKtppxZ6rJ8uv1TJ-lKomXw,Iy9XxXTgAHI,MAKAN EKSTRIM SUP KELELAWAR ALA WUHAN MASIH UTUH DAN RASANYA ENAK,2020-02-25T11:37:41Z,314,38,3,0,0,Astian josega,0
48,UCodIl-Qn1eQjExACh84sM3Q,kl4H54BJeIU,Jean Paul revient sur l&#39;expansion du Coronavirus,2020-02-25T08:14:40Z,43,0,0,0,0,Urban FM 104.5 La Station Urbaine,21500
